"geonlp_id","entry_id","body","suffix","fullname","body_kana","suffix_kana","ne_class","hypernym","address","tel","longitude","latitude","code"
"","02446","階上","町/","階上町","ハシカミ","チョウ/","市区町村/町","青森県/三戸郡","三戸郡階上町大字道仏字天当平１－８７","0178-88-2111","141.6347","40.45661","lasdec:024465/jisx0402:02446"
"","02447","福地","村/","福地村","フクチ","ムラ/","市区町村/村","青森県/三戸郡","三戸郡福地村大字苫米地字下宿２３番地の１","0178-84-2111","","","lasdec:024473/jisx0402:02447"
"","02448","南郷","村/","南郷村","ナンゴウ","ムラ/","市区町村/村","青森県/三戸郡","三戸郡南郷村大字市野沢字黒板１１番地１０","0178-82-2111","","","lasdec:024481/jisx0402:02448"
"","02449","倉石","村/","倉石村","クライシ","ムラ/","市区町村/村","青森県/三戸郡","三戸郡倉石村大字中市字上ミ平１９番地１","0178-77-2111","141.25145","40.50649","lasdec:024490/jisx0402:02449"
"","02450","新郷","村/","新郷村","シンゴウ","ムラ/","市区町村/村","青森県/三戸郡","三戸郡新郷村大字戸来字風呂前１０","0178-78-2111","141.17395","40.46556","lasdec:024503/jisx0402:02450"
"","03201","盛岡","市/","盛岡市","モリオカ","シ/","市区町村/市","岩手県","盛岡市内丸１２－２","019-651-4111","141.15434","39.70156","lasdec:032018/jisx0402:03201"
"","03202","宮古","市/","宮古市","ミヤコ","シ/","市区町村/市","岩手県","宮古市新川町２－１","0193-62-2111","141.95743","39.642","lasdec:032026/jisx0402:03202"
"","03203","大船渡","市/","大船渡市","オオフナト","シ/","市区町村/市","岩手県","大船渡市盛町字宇津野沢１５","0192-27-3111","141.69861","39.07964","lasdec:032034/jisx0402:03203"
"","03204","水沢","市/","水沢市","ミズサワ","シ/","市区町村/市","岩手県","水沢市大手町１丁目１番地","0197-24-2111","141.13911","39.14408","lasdec:032042/jisx0402:03204"
"","03205","花巻","市/","花巻市","ハナマキ","シ/","市区町村/市","岩手県","花巻市花城町９－３０","0198-24-2111","141.11674","39.38816","lasdec:032051/jisx0402:03205"
"","03206","北上","市/","北上市","キタカミ","シ/","市区町村/市","岩手県","北上市芳町１－１","0197-64-2111","141.11357","39.28628","lasdec:032069/jisx0402:03206"
"","03207","久慈","市/","久慈市","クジ","シ/","市区町村/市","岩手県","久慈市川崎町１－１","0194-52-2111","141.77596","40.19048","lasdec:032077/jisx0402:03207"
"","03208","遠野","市/","遠野市","トオノ","シ/","市区町村/市","岩手県","遠野市東舘町８－１２","0198-62-2111","141.53314","39.328","lasdec:032085/jisx0402:03208"
"","03209","一関","市/","一関市","イチノセキ","シ/","市区町村/市","岩手県","一関市竹山町７－２","0191-21-2111","141.12685","38.93395","lasdec:032093/jisx0402:03209"
"","03210","陸前高田","市/","陸前高田市","リクゼンタカタ","シ/","市区町村/市","岩手県","陸前高田市高田町字館の沖１１０","0192-54-2111","141.6295","39.01508","lasdec:032107/jisx0402:03210"
"","03211","釜石","市/","釜石市","カマイシ","シ/","市区町村/市","岩手県","釜石市只越町３－９－１３","0193-22-2111","141.88553","39.27553","lasdec:032115/jisx0402:03211"
"","03212","江刺","市/","江刺市","エサシ","シ/","市区町村/市","岩手県","江刺市大通り１番８号","0197-35-2111","141.17564","39.19149","lasdec:032123/jisx0402:03212"
"","03213","二戸","市/","二戸市","ニノヘ","シ/","市区町村/市","岩手県","二戸市福岡字川又４７","0195-23-3111","141.30569","40.27036","lasdec:032131/jisx0402:03213"
"","03214","八幡平","市/","八幡平市","ハチマンタイ","シ/","市区町村/市","岩手県","八幡平市大更第３５地割６２番地","0195-76-2111","141.09555","39.92656","lasdec:032140/jisx0402:03214"
"","03215","奥州","市/","奥州市","オウシュウ","シ/","市区町村/市","岩手県","奥州市水沢区大手町１－１","0197-24-2111","141.13911","39.14408","lasdec:032158/jisx0402:03215"
"","03300","岩手","郡/","岩手郡","イワテ","グン/","行政地域/郡","岩手県","岩手県岩手郡","","140.97331","39.69789","lasdec:033006/jisx0402:03300"
"","03301","雫石","町/","雫石町","シズクイシ","チョウ/","市区町村/町","岩手県/岩手郡","岩手郡雫石町千刈田５－１","019-692-2111","140.97636","39.69643","lasdec:033014/jisx0402:03301"
"","03302","葛巻","町/","葛巻町","クズマキ","マチ/","市区町村/町","岩手県/岩手郡","岩手郡葛巻町葛巻第１６地割１－１","0195-66-2111","141.43753","40.03949","lasdec:033022/jisx0402:03302"
"","03303","岩手","町/","岩手町","イワテ","マチ/","市区町村/町","岩手県/岩手郡","岩手郡岩手町大字五日市第１０地割４４","0195-62-2111","141.21104","39.97061","lasdec:033031/jisx0402:03303"
"","03304","西根","町/","西根町","ニシネ","チョウ/","市区町村/町","岩手県/岩手郡","岩手郡西根町大更第３５地割６２番地","0195-76-2111","","","lasdec:033049/jisx0402:03304"
"","03305","滝沢","村/","滝沢村","タキザワ","ムラ/","市区町村/村","岩手県/岩手郡","岩手郡滝沢村鵜飼字中鵜飼５５","019-684-2111","141.07642","39.73514","lasdec:033057/jisx0402:03305"
"","03306","松尾","村/","松尾村","マツオ","ムラ/","市区町村/村","岩手県/岩手郡","岩手郡松尾村野駄第１９地割７５番地","0195-74-2111","","","lasdec:033065/jisx0402:03306"
"","03307","玉山","村/","玉山村","タマヤマ","ムラ/","市区町村/村","岩手県/岩手郡","岩手郡玉山村大字渋民字泉田７７番地１","019-683-2111","141.16432","39.84596","lasdec:033073/jisx0402:03307"
"","03308","安代","町/","安代町","アシロ","チョウ/","市区町村/町","岩手県/岩手郡","岩手県岩手郡安代町字叺田70番地","0195-72-2111","141.05809","40.09984","lasdec:033081/jisx0402:03308"
"","03320","紫波","郡/","紫波郡","シワ","グン/","行政地域/郡","岩手県","岩手県紫波郡","","141.11543","39.55011","lasdec:033201/jisx0402:03320"
"","03321","紫波","町/","紫波町","シワ","チョウ/","市区町村/町","岩手県/紫波郡","紫波郡紫波町日詰字西裏２３－１","019-672-2111","141.16805","39.55392","lasdec:033219/jisx0402:03321"
"","03322","矢巾","町/","矢巾町","ヤハバ","チョウ/","市区町村/町","岩手県/紫波郡","紫波郡矢巾町大字南矢幅第１３地割１２３番地","019-697-2111","141.14325","39.60614","lasdec:033227/jisx0402:03322"
"","03323","都南","村/","都南村","トナン","ムラ/","市区町村/村","岩手県/紫波郡","岩手県紫波郡都南村大字津志田14-37-2","019-651-4111","141.15697","39.65525","lasdec:033235/jisx0402:03323"
"","03340","稗貫","郡/","稗貫郡","ヒエヌキ","グン/","行政地域/郡","岩手県","岩手県稗貫郡","","141.14677","39.46925","lasdec:033405/jisx0402:03340"
"","03341","大迫","町/","大迫町","オオハサマ","マチ/","市区町村/町","岩手県/稗貫郡","稗貫郡大迫町大迫第３地割１６１番地","0198-48-2111","","","lasdec:033413/jisx0402:03341"
"","03342","石鳥谷","町/","石鳥谷町","イシドリヤ","チョウ/","市区町村/町","岩手県/稗貫郡","稗貫郡石鳥谷町八幡第４地割１６１番地","0198-45-2111","141.14677","39.46925","lasdec:033421/jisx0402:03342"
"","03360","和賀","郡/","和賀郡","ワガ","グン/","行政地域/郡","岩手県","岩手県和賀郡","","140.7272","39.33228","lasdec:033600/jisx0402:03360"
"","03361","東和","町/","東和町","トウワ","チョウ/","市区町村/町","岩手県/和賀郡","和賀郡東和町土沢８区６０番地","0198-42-2111","141.23062","39.39017","lasdec:033618/jisx0402:03361"
"","03362","和賀","町/","和賀町","ワガ","チョウ/","市区町村/町","岩手県/和賀郡","岩手県和賀郡和賀町","","140.96872","39.30756","lasdec:033626/jisx0402:03362"
"","03363","湯田","町/","湯田町","ユダ","マチ/","市区町村/町","岩手県/和賀郡","和賀郡湯田町４０地割４０番地７１","0197-82-2111","","","lasdec:033634/jisx0402:03363"
"","03364","江釣子","村/","江釣子村","エヅリコ","ムラ/","市区町村/村","岩手県/和賀郡","岩手県和賀郡江釣子村","","","","lasdec:033642/jisx0402:03364"
"","03365","沢内","村/","沢内村","サワウチ","ムラ/","市区町村/村","岩手県/和賀郡","和賀郡沢内村大字太田第２地割８１番地１","0197-85-2111","140.76669","39.45977","lasdec:033651/jisx0402:03365"
"","03366","西和賀","町/","西和賀町","ニシワガ","マチ/","市区町村/町","岩手県/和賀郡","和賀郡西和賀町川尻４０地割４０番地７１","0197-82-2111","140.76921","39.32122","lasdec:033669/jisx0402:03366"
"","03380","胆沢","郡/","胆沢郡","イサワ","グン/","行政地域/郡","岩手県","岩手県胆沢郡","","141.04788","39.15796","lasdec:033804/jisx0402:03380"
"","03381","金ケ崎","町/","金ケ崎町","カネガサキ","チョウ/","市区町村/町","岩手県/胆沢郡","胆沢郡金ケ崎町西根南町２２－１","0197-42-2111","141.11766","39.19454","lasdec:033812/jisx0402:03381"
"","03382","前沢","町/","前沢町","マエサワ","チョウ/","市区町村/町","岩手県/胆沢郡","胆沢郡前沢町字七日町裏７１番地","0197-56-2111","141.12508","39.05149","lasdec:033821/jisx0402:03382"
"","03383","胆沢","町/","胆沢町","イサワ","チョウ/","市区町村/町","岩手県/胆沢郡","胆沢郡胆沢町南都田字加賀谷地２７０番地","0197-46-2111","141.08899","39.12223","lasdec:033839/jisx0402:03383"
"","03384","衣川","村/","衣川村","コロモガワ","ムラ/","市区町村/村","岩手県/胆沢郡","胆沢郡衣川村大字上衣川字古戸４２０番地","0197-52-3111","141.06937","39.04336","lasdec:033847/jisx0402:03384"
"","03400","西磐井","郡/","西磐井郡","ニシイワイ","グン/","行政地域/郡","岩手県","岩手県西磐井郡","","141.16376","38.99305","lasdec:034002/jisx0402:03400"
"","03401","花泉","町/","花泉町","ハナイズミ","マチ/","市区町村/町","岩手県/西磐井郡","西磐井郡花泉町涌津字一の町２９番地","0191-82-2211","141.19856","38.80608","lasdec:034011/jisx0402:03401"
"","03402","平泉","町/","平泉町","ヒライズミ","チョウ/","市区町村/町","岩手県/西磐井郡","西磐井郡平泉町平泉字志羅山４５－２","0191-46-2111","141.1144","38.98553","lasdec:034029/jisx0402:03402"
"","03420","東磐井","郡/","東磐井郡","ヒガシイワイ","グン/","行政地域/郡","岩手県","岩手県東磐井郡","","141.27554","38.82016","lasdec:034207/jisx0402:03420"
"","03421","大東","町/","大東町","ダイトウ","チョウ/","市区町村/町","岩手県/東磐井郡","東磐井郡大東町大原字川内４０番地","0191-72-2111","141.39938","39.01891","lasdec:034215/jisx0402:03421"
"","03422","藤沢","町/","藤沢町","フジサワ","チョウ/","市区町村/町","岩手県/東磐井郡","東磐井郡藤沢町藤沢字町裏１０５","0191-63-2111","141.34885","38.85892","lasdec:034223/jisx0402:03422"
"","03423","千厩","町/","千厩町","センマヤ","チョウ/","市区町村/町","岩手県/東磐井郡","東磐井郡千厩町千厩字北方１７４番地","0191-53-2111","141.33249","38.92176","lasdec:034231/jisx0402:03423"
"","03424","東山","町/","東山町","ヒガシヤマ","チョウ/","市区町村/町","岩手県/東磐井郡","東磐井郡東山町長坂字西本町１０５番地の１","0191-47-2111","141.25388","39.00018","lasdec:034240/jisx0402:03424"
"","03425","室根","村/","室根村","ムロネ","ムラ/","市区町村/村","岩手県/東磐井郡","東磐井郡室根村折壁字八幡沖３４５番地","0191-64-2111","141.44255","38.93523","lasdec:034258/jisx0402:03425"
"","03426","川崎","村/","川崎村","カワサキ","ムラ/","市区町村/村","岩手県/東磐井郡","東磐井郡川崎村薄衣字諏訪前１３７番地","0191-43-2111","141.26665","38.8988","lasdec:034266/jisx0402:03426"
"","03440","気仙","郡/","気仙郡","ケセン","グン/","行政地域/郡","岩手県","岩手県気仙郡","","141.51695","39.19113","lasdec:034401/jisx0402:03440"
"","03441","住田","町/","住田町","スミタ","チョウ/","市区町村/町","岩手県/気仙郡","気仙郡住田町世田米字川向９６－１","0192-46-2111","141.57481","39.14289","lasdec:034410/jisx0402:03441"
"","03442","三陸","町/","三陸町","サンリク","チョウ/","市区町村/町","岩手県/気仙郡","岩手県気仙郡三陸町","","","","lasdec:034428/jisx0402:03442"
"","03460","上閉伊","郡/","上閉伊郡","カミヘイ","グン/","行政地域/郡","岩手県","岩手県上閉伊郡","","141.91307","39.36058","lasdec:034606/jisx0402:03460"
"","03461","大槌","町/","大槌町","オオツチ","チョウ/","市区町村/町","岩手県/上閉伊郡","上閉伊郡大槌町新町１－１","0193-42-2111","141.90634","39.36065","lasdec:034614/jisx0402:03461"
"","03462","宮守","村/","宮守村","ミヤモリ","ムラ/","市区町村/村","岩手県/上閉伊郡","上閉伊郡宮守村字下宮守第２９地割７７番地","0198-67-2111","141.34494","39.35822","lasdec:034622/jisx0402:03462"
"","03480","下閉伊","郡/","下閉伊郡","シモヘイ","グン/","行政地域/郡","岩手県","岩手県下閉伊郡","","141.95468","39.46132","lasdec:034801/jisx0402:03480"
"","03481","田老","町/","田老町","タロウ","チョウ/","市区町村/町","岩手県/下閉伊郡","下閉伊郡字館が森１２９番地２","0193-87-2111","141.95468","39.46132","lasdec:034819/jisx0402:03481"
"","03482","山田","町/","山田町","ヤマダ","マチ/","市区町村/町","岩手県/下閉伊郡","下閉伊郡山田町八幡町３－２０","0193-82-3111","141.9494","39.46746","lasdec:034827/jisx0402:03482"
"","03483","岩泉","町/","岩泉町","イワイズミ","チョウ/","市区町村/町","岩手県/下閉伊郡","下閉伊郡岩泉町岩泉字惣畑５９－５","0194-22-2111","141.79904","39.84372","lasdec:034835/jisx0402:03483"
"","03484","田野畑","村/","田野畑村","タノハタ","ムラ/","市区町村/村","岩手県/下閉伊郡","下閉伊郡田野畑村田野畑１４３－１","0194-34-2111","141.88477","39.93229","lasdec:034843/jisx0402:03484"
"","03485","普代","村/","普代村","フダイ","ムラ/","市区町村/村","岩手県/下閉伊郡","下閉伊郡普代村第９地割字銅屋１３－２","0194-35-2111","141.84302","39.99388","lasdec:034851/jisx0402:03485"
"","03486","新里","村/","新里村","ニイサト","ムラ/","市区町村/村","岩手県/下閉伊郡","下閉伊郡新里村大字茂市第２地割１１２番地１","0193-72-2111","","","lasdec:034860/jisx0402:03486"
"","03487","川井","村/","川井村","カワイ","ムラ/","市区町村/村","岩手県/下閉伊郡","下閉伊郡川井村大字川井第２地割１８６番地１","0193-76-2111","141.67679","39.6041","lasdec:034878/jisx0402:03487"
"","03500","九戸","郡/","九戸郡","クノヘ","グン/","行政地域/郡","岩手県","岩手県九戸郡","","141.46591","40.24744","lasdec:035009/jisx0402:03500"
"","03501","軽米","町/","軽米町","カルマイ","マチ/","市区町村/町","岩手県/九戸郡","九戸郡軽米町大字軽米１０－８５","0195-46-2111","141.46843","40.31349","lasdec:035017/jisx0402:03501"
"","03502","種市","町/","種市町","タネイチ","マチ/","市区町村/町","岩手県/九戸郡","九戸郡種市町第２３地割２７番地","0194-65-2111","","","lasdec:035025/jisx0402:03502"
"","03503","野田","村/","野田村","ノダ","ムラ/","市区町村/村","岩手県/九戸郡","九戸郡野田村大字野田第２０地割１４","0194-78-2111","141.81752","40.11018","lasdec:035033/jisx0402:03503"
"","03504","山形","村/","山形村","ヤマガタ","ムラ/","市区町村/村","岩手県/九戸郡","九戸郡山形村大字川井第８地割３０番地","0194-72-2111","141.56645","40.14603","lasdec:035041/jisx0402:03504"
"","03505","大野","村/","大野村","オオノ","ムラ/","市区町村/村","岩手県/九戸郡","九戸郡大野村大字大野第８地割４７番地２","0194-77-2111","141.64812","40.28673","lasdec:035050/jisx0402:03505"
"","03506","九戸","村/","九戸村","クノヘ","ムラ/","市区町村/村","岩手県/九戸郡","九戸郡九戸村大字伊保内１０－１１－６","0195-42-2111","141.43852","40.19252","lasdec:035068/jisx0402:03506"
"","03507","洋野","町/","洋野町","ヒロノ","チョウ/","市区町村/町","岩手県/九戸郡","九戸郡洋野町種市２３－２７","0194-65-2111","141.6757","40.3768","lasdec:035076/jisx0402:03507"
"","03520","二戸","郡/","二戸郡","ニノヘ","グン/","行政地域/郡","岩手県","岩手県二戸郡","","141.2916","40.2262","lasdec:035203/jisx0402:03520"
"","03521","浄法寺","町/","浄法寺町","ジョウボウジ","マチ/","市区町村/町","岩手県/二戸郡","二戸郡浄法寺町大字浄法寺字下前田４２番地","0195-38-2211","","","lasdec:035211/jisx0402:03521"
"","03522","福岡","町/","福岡町","フクオカ","マチ/","市区町村/町","岩手県/二戸郡","岩手県二戸郡福岡町","","","","lasdec:035220/jisx0402:03522"
"","03523","安代","町/","安代町","アシロ","チョウ/","市区町村/町","岩手県/二戸郡","二戸郡安代町字叺田７０番地","0195-72-2111","141.05809","40.09984","lasdec:035238/jisx0402:03523"
"","03524","一戸","町/","一戸町","イチノヘ","マチ/","市区町村/町","岩手県/二戸郡","二戸郡一戸町高善寺字大川鉢２４－９","0195-33-2111","141.29247","40.21244","lasdec:035246/jisx0402:03524"
"","03525","金田一","村/","金田一村","キンダイチ","ムラ/","市区町村/村","岩手県/二戸郡","岩手県二戸郡金田一村","","","","lasdec:035254/jisx0402:03525"
"","04100","仙台","市/","仙台市","センダイ","シ/","市区町村/政令市","宮城県","仙台市青葉区国分町３－７－１","022-261-1111","140.86954","38.26794","lasdec:041009/jisx0402:04100"
"","04101","青葉","区/","青葉区","アオバ","ク/","市区町村/区","宮城県/仙台市","仙台市青葉区上杉１－５－１","022-225-7211","140.87027","38.26941","lasdec:041017/jisx0402:04101"
"","04102","宮城野","区/","宮城野区","ミヤギノ","ク/","市区町村/区","宮城県/仙台市","仙台市宮城野区五輪２－１２－３５","022-291-2111","140.91064","38.26632","lasdec:041025/jisx0402:04102"
"","04103","若林","区/","若林区","ワカバヤシ","ク/","市区町村/区","宮城県/仙台市","仙台市若林区保春院前丁３－１","022-282-1111","140.90056","38.24448","lasdec:041033/jisx0402:04103"
"","04104","太白","区/","太白区","タイハク","ク/","市区町村/区","宮城県/仙台市","仙台市太白区長町南３－１－１５","022-247-1111","140.87727","38.22407","lasdec:041041/jisx0402:04104"
"","04105","泉","区/","泉区","イズミ","ク/","市区町村/区","宮城県/仙台市","仙台市泉区泉中央２－１－１","022-372-3111","140.88159","38.32632","lasdec:041050/jisx0402:04105"
"","04202","石巻","市/","石巻市","イシノマキ","シ/","市区町村/市","宮城県","石巻市穀町１４－１","0225-95-1111","141.30298","38.43376","lasdec:042021/jisx0402:04202"
"","04203","塩竈","市/","塩竈市","シオガマ","シ/","市区町村/市","宮城県","塩竈市旭町１－１","022-364-1111","141.02248","38.31428","lasdec:042030/jisx0402:04203"
"","04204","古川","市/","古川市","フルカワ","シ/","市区町村/市","宮城県","古川市七日町１番１号","0229-23-2111","140.95576","38.57668","lasdec:042048/jisx0402:04204"
"","04205","気仙沼","市/","気仙沼市","ケセンヌマ","シ/","市区町村/市","宮城県","気仙沼市八日町１－１－１","0226-22-6600","141.57069","38.90794","lasdec:042056/jisx0402:04205"
"","04206","白石","市/","白石市","シロイシ","シ/","市区町村/市","宮城県","白石市大手町１－１","0224-22-1331","140.62022","38.00257","lasdec:042064/jisx0402:04206"
"","04207","名取","市/","名取市","ナトリ","シ/","市区町村/市","宮城県","名取市増田字柳田８０","022-384-2111","140.89146","38.17144","lasdec:042072/jisx0402:04207"
"","04208","角田","市/","角田市","カクダ","シ/","市区町村/市","宮城県","角田市角田字大坊４１","0224-63-2111","140.76689","37.97899","lasdec:042081/jisx0402:04208"
"","04209","多賀城","市/","多賀城市","タガジョウ","シ/","市区町村/市","宮城県","多賀城市中央２－１－１","022-368-1141","141.00453","38.29386","lasdec:042099/jisx0402:04209"
"","04210","泉","市/","泉市","イズミ","シ/","市区町村/市","宮城県","宮城県泉市","","","","lasdec:042102/jisx0402:04210"
"","04211","岩沼","市/","岩沼市","イワヌマ","シ/","市区町村/市","宮城県","岩沼市桜１－６－２０","0223-22-1111","140.87064","38.105","lasdec:042111/jisx0402:04211"
"","04212","登米","市/","登米市","トメ","シ/","市区町村/市","宮城県","登米市迫町佐沼字中江２－６－１","0220-22-2111","141.18758","38.69204","lasdec:042129/jisx0402:04212"
"","04213","栗原","市/","栗原市","クリハラ","シ/","市区町村/市","宮城県","栗原市築館薬師１－７－１","0228-22-1122","141.02214","38.73016","lasdec:042137/jisx0402:04213"
"","04214","東松島","市/","東松島市","ヒガシマツシマ","シ/","市区町村/市","宮城県","東松島市矢本字上河戸３６－１","0225-82-1111","141.21068","38.42508","lasdec:042145/jisx0402:04214"
"","04215","大崎","市/","大崎市","オオサキ","シ/","市区町村/市","宮城県","大崎市古川七日町１－１","0229-23-2111","140.95576","38.57668","lasdec:042153/jisx0402:04215"
"","04300","刈田","郡/","刈田郡","カッタ","グン/","行政地域/郡","宮城県","宮城県刈田郡","","140.57973","38.12307","lasdec:043001/jisx0402:04300"
"","04301","蔵王","町/","蔵王町","ザオウ","マチ/","市区町村/町","宮城県/刈田郡","刈田郡蔵王町大字円田字西浦北１０","0224-33-2211","140.65881","38.098","lasdec:043010/jisx0402:04301"
"","04302","七ケ宿","町/","七ケ宿町","シチカシュク","マチ/","市区町村/町","宮城県/刈田郡","刈田郡七ケ宿町字関１２６","0224-37-2111","140.44241","37.994","lasdec:043028/jisx0402:04302"
"","04320","柴田","郡/","柴田郡","シバタ","グン/","行政地域/郡","宮城県","宮城県柴田郡","","140.72144","38.04499","lasdec:043206/jisx0402:04320"
"","04321","大河原","町/","大河原町","オオガワラ","マチ/","市区町村/町","宮城県/柴田郡","柴田郡大河原町字新南１９","0224-53-2111","140.73073","38.04922","lasdec:043214/jisx0402:04321"
"","04322","村田","町/","村田町","ムラタ","マチ/","市区町村/町","宮城県/柴田郡","柴田郡村田町大字村田字迫６","0224-83-2111","140.72124","38.11993","lasdec:043222/jisx0402:04322"
"","04323","柴田","町/","柴田町","シバタ","マチ/","市区町村/町","宮城県/柴田郡","柴田郡柴田町船岡中央２－３－４５","0224-55-2111","140.76585","38.05677","lasdec:043231/jisx0402:04323"
"","04324","川崎","町/","川崎町","カワサキ","マチ/","市区町村/町","宮城県/柴田郡","柴田郡川崎町大字前川字裏丁１７５－１","0224-84-2111","140.64372","38.17847","lasdec:043249/jisx0402:04324"
"","04340","伊具","郡/","伊具郡","イグ","グン/","行政地域/郡","宮城県","宮城県伊具郡","","140.7686","37.9088","lasdec:043401/jisx0402:04340"
"","04341","丸森","町/","丸森町","マルモリ","マチ/","市区町村/町","宮城県/伊具郡","伊具郡丸森町字鳥屋１２０","0224-72-2111","140.76605","37.91156","lasdec:043419/jisx0402:04341"
"","04360","亘理","郡/","亘理郡","ワタリ","グン/","行政地域/郡","宮城県","宮城県亘理郡","","140.8712","38.05883","lasdec:043605/jisx0402:04360"
"","04361","亘理","町/","亘理町","ワタリ","チョウ/","市区町村/町","宮城県/亘理郡","亘理郡亘理町字下小路７－４","0223-34-1111","140.85373","38.0376","lasdec:043613/jisx0402:04361"
"","04362","山元","町/","山元町","ヤマモト","チョウ/","市区町村/町","宮城県/亘理郡","亘理郡山元町浅生原字作田山３２","0223-37-1111","140.87769","37.96268","lasdec:043621/jisx0402:04362"
"","04380","名取","郡/","名取郡","ナトリ","グン/","行政地域/郡","宮城県","宮城県名取郡","","","","lasdec:043800/jisx0402:04380"
"","04381","岩沼","町/","岩沼町","イワヌマ","マチ/","市区町村/町","宮城県/名取郡","宮城県名取郡岩沼町","","","","lasdec:043818/jisx0402:04381"
"","04382","秋保","町/","秋保町","アキウ","マチ/","市区町村/町","宮城県/名取郡","宮城県名取郡秋保町","","140.66418","38.28581","lasdec:043826/jisx0402:04382"
"","04400","宮城","郡/","宮城郡","ミヤギ","グン/","行政地域/郡","宮城県","宮城県宮城郡","","141.07556","38.37913","lasdec:044008/jisx0402:04400"
"","04401","松島","町/","松島町","マツシマ","マチ/","市区町村/町","宮城県/宮城郡","宮城郡松島町高城字町１０","022-354-5701","141.069","38.38046","lasdec:044016/jisx0402:04401"
"","04402","多賀城","町/","多賀城町","タガジョウ","マチ/","市区町村/町","宮城県/宮城郡","宮城県宮城郡多賀城町","","","","lasdec:044024/jisx0402:04402"
"","04403","泉","町/","泉町","イズミ","マチ/","市区町村/町","宮城県/宮城郡","宮城県宮城郡泉町","","","","lasdec:044032/jisx0402:04403"
"","04404","七ヶ浜","町/","七ヶ浜町","シチガハマ","マチ/","市区町村/町","宮城県/宮城郡","宮城郡七ヶ浜町東宮浜字丑谷辺５－１","022-357-2111","141.05846","38.30557","lasdec:044041/jisx0402:04404"
"","04405","宮城","町/","宮城町","ミヤギ","マチ/","市区町村/町","宮城県/宮城郡","宮城県宮城郡宮城町","","140.78268","38.26765","lasdec:044059/jisx0402:04405"
"","04406","利府","町/","利府町","リフ","チョウ/","市区町村/町","宮城県/宮城郡","宮城郡利府町利府字新並松４","022-767-2111","140.97684","38.33084","lasdec:044067/jisx0402:04406"
"","04420","黒川","郡/","黒川郡","クロカワ","グン/","行政地域/郡","宮城県","宮城県黒川郡","","140.85991","38.3767","lasdec:044202/jisx0402:04420"
"","04421","大和","町/","大和町","タイワ","チョウ/","市区町村/町","宮城県/黒川郡","黒川郡大和町吉岡字西桧木１番地の１","022-345-1111","140.88991","38.43752","lasdec:044211/jisx0402:04421"
"","04422","大郷","町/","大郷町","オオサト","チョウ/","市区町村/町","宮城県/黒川郡","黒川郡大郷町粕川字西長崎５－８","022-359-3111","141.00247","38.42598","lasdec:044229/jisx0402:04422"
"","04423","富谷","町/","富谷町","トミヤ","マチ/","市区町村/町","宮城県/黒川郡","黒川郡富谷町富谷字坂松田３０","022-358-3111","140.89542","38.39912","lasdec:044237/jisx0402:04423"
"","04424","大衡","村/","大衡村","オオヒラ","ムラ/","市区町村/村","宮城県/黒川郡","黒川郡大衡村大衡字平林６２","022-345-5111","140.87419","38.4684","lasdec:044245/jisx0402:04424"
"","04440","加美","郡/","加美郡","カミ","グン/","行政地域/郡","宮城県","宮城県加美郡","","140.85985","38.5393","lasdec:044407/jisx0402:04440"
"","04441","中新田","町/","中新田町","ナカニイダ","マチ/","市区町村/町","宮城県/加美郡","加美郡中新田町字西田三番５番地","0229-63-3111","","","lasdec:044415/jisx0402:04441"
"","04442","小野田","町/","小野田町","オノダ","マチ/","市区町村/町","宮城県/加美郡","加美郡小野田町字長檀７５番地の２","0229-67-2111","","","lasdec:044423/jisx0402:04442"
"","04443","宮崎","町/","宮崎町","ミヤザキ","チョウ/","市区町村/町","宮城県/加美郡","加美郡宮崎町宮崎字屋敷一番５２番地の４","0229-69-5111","140.75842","38.61526","lasdec:044431/jisx0402:04443"
"","04444","色麻","町/","色麻町","シカマ","チョウ/","市区町村/町","宮城県/加美郡","加美郡色麻町四竃字北谷地４１","0229-65-2111","140.84148","38.52795","lasdec:044440/jisx0402:04444"
"","04445","加美","町/","加美町","カミ","マチ/","市区町村/町","宮城県/加美郡","加美郡加美町字西田３－５","0229-63-3111","140.85483","38.57179","lasdec:044458/jisx0402:04445"
"","04460","志田","郡/","志田郡","シダ","グン/","行政地域/郡","宮城県","宮城県志田郡","","141.04584","38.52263","lasdec:044601/jisx0402:04460"
"","04461","松山","町/","松山町","マツヤマ","マチ/","市区町村/町","宮城県/志田郡","志田郡松山町千石字広田３０番地","0229-55-2111","141.04584","38.52263","lasdec:044610/jisx0402:04461"
"","04462","三本木","町/","三本木町","サンボンギ","チョウ/","市区町村/町","宮城県/志田郡","志田郡三本木町三本木字西沢３０番地","0229-52-2111","140.94226","38.52851","lasdec:044628/jisx0402:04462"
"","04463","鹿島台","町/","鹿島台町","カシマダイ","マチ/","市区町村/町","宮城県/志田郡","志田郡鹿島台町平渡字上戸下２６番地の２","0229-56-2511","141.09749","38.4777","lasdec:044636/jisx0402:04463"
"","04480","玉造","郡/","玉造郡","タマツクリ","グン/","行政地域/郡","宮城県","宮城県玉造郡","","140.87575","38.65275","lasdec:044806/jisx0402:04480"
"","04481","岩出山","町/","岩出山町","イワデヤマ","マチ/","市区町村/町","宮城県/玉造郡","玉造郡岩出山町字船場２１番地","0229-72-1211","140.87575","38.65275","lasdec:044814/jisx0402:04481"
